,Name,Sex,Color,C_ID,Generation,Favorite_Song,E_ID,PH_Name,PH_ID,PR_ID
13284,Brice,Rooster,Black&White,259147659.0,Gen2,Lonely Boy,259147659.0,ALAYNA,687466224.0,550261202.0
4533,Ari,Rooster,Black&White,253274679.0,Gen2,Cradle of Love,253274679.0,RANA,923804214.0,600554862.0
16078,Roland,Rooster,Black&White,373791699.0,Gen2,Southern Man,373791699.0,MARLEEN,621081892.0,800981516.0
5854,Alvaro,Rooster,Black&White,918499679.0,Gen2,Big Time,918499679.0,ALEXANDRA,102582398.0,775121405.0
415,Jakob,Rooster,Black&White,258968523.0,Gen2,Hocus Pocus,258968523.0,GWENN,884986770.0,773595312.0
22131,Cedric,Rooster,Black&White,875576950.0,Gen2,One,875576950.0,GRETCHEN,605672782.0,34072451.0
7390,Easton,Rooster,Black&White,553090661.0,Gen2,From Me To You,553090661.0,ZORAIDA,830718116.0,280225309.0
10387,Paul,Rooster,Black&White,951834126.0,Gen2,Industrial Disease,951834126.0,JOHANA,919605639.0,334058719.0
20213,Vicente,Rooster,Black&White,467717236.0,Gen2,Across The Universe,467717236.0,ETHYL,45863615.0,628855526.0
15002,Dawson,Rooster,Black&White,222679606.0,Gen2,Magic Power,222679606.0,AI,734213689.0,800981516.0
23075,Conor,Rooster,Black&White,734465742.0,Gen2,The Long Run,734465742.0,JANETTE,428335380.0,890606190.0
18531,Zakary,Rooster,Black&White,171236141.0,Gen2,Interstate Love Song,171236141.0,JOSIE,379535793.0,762431730.0
23214,Brody,Rooster,Black&White,423769574.0,Gen2,Who Can It Be Now?,423769574.0,JANETTE,428335380.0,171198057.0
18697,Ali,Rooster,Black&White,329755196.0,Gen2,Street Corner Serenade,329755196.0,ILIANA,598175413.0,30363405.0
11939,Grady,Rooster,Black&White,797241051.0,Gen2,Dream Weaver,797241051.0,AKILAH,135192679.0,600554862.0
9641,Danny,Rooster,Black&White,850873385.0,Gen2,Stop Draggin' My Heart Around,850873385.0,CLARINE,824725538.0,628855526.0
18964,Ty,Rooster,Black&White,589135458.0,Gen2,Mama Kin,589135458.0,ILIANA,598175413.0,167740021.0
19268,Jamel,Rooster,Black&White,798995840.0,Gen2,Rockstar,798995840.0,BRANDON,462413816.0,600554862.0
8871,Ismael,Rooster,Black&White,120478000.0,Gen2,To Hell With the Devil,120478000.0,SONG,38690046.0,197873604.0
20667,Reed,Rooster,Black&White,157509351.0,Gen2,Don't Bring Me Down,157509351.0,ELLY,986027613.0,600554862.0
1044,Josiah,Rooster,Black&White,461382462.0,Gen2,You Shook Me All Night Long,461382462.0,SHAROLYN,59922539.0,536339090.0
11621,Kamron,Rooster,Black&White,196267580.0,Gen2,Couldn't Stand the Weather,196267580.0,AKILAH,135192679.0,890606190.0
8950,Dominik,Rooster,Black&White,466892529.0,Gen2,Lodi,466892529.0,SONG,38690046.0,457028849.0
18920,Elian,Rooster,Black&White,803590029.0,Gen2,Almost Hear You Sigh,803590029.0,ILIANA,598175413.0,120625354.0
5522,Reagan,Rooster,Black&White,804125184.0,Gen2,A Saturday Club Xmas/Crimble Medley,804125184.0,ALINA,148946432.0,409300483.0
11527,Misael,Rooster,Black&White,70458377.0,Gen2,Knockin' On Heaven's Door,70458377.0,AKILAH,135192679.0,553394192.0
13917,Jeremiah,Rooster,Black&White,457461828.0,Gen2,The Rover,457461828.0,OCTAVIA,170093498.0,890606190.0
13897,Dangelo,Rooster,Black&White,594917129.0,Gen2,GONNA GET YA,594917129.0,SALLIE,763377021.0,409300483.0
3267,Giovanni,Rooster,Black&White,469849468.0,Gen2,The Word,469849468.0,MALORIE,423258457.0,536339090.0
21923,Jayce,Rooster,Black&White,713009880.0,Gen2,Love Is Like Oxygen,713009880.0,CATARINA,468233022.0,314063231.0
8351,Omar,Rooster,Black&White,265718285.0,Gen2,Honky Tonk Women,265718285.0,GIANNA,590450352.0,119329546.0
15342,Kelton,Rooster,Black&White,593787175.0,Gen2,Revolution,593787175.0,KARMA,899514543.0,967323615.0
6784,Keyshawn,Rooster,Black&White,904848120.0,Gen2,No Matter What,904848120.0,PENELOPE,525986311.0,287055622.0
13639,Javonte,Rooster,Black&White,239828537.0,Gen2,Goodbye To Romance,239828537.0,SALLIE,763377021.0,618028080.0
16830,Ronnie,Rooster,Black&White,370162458.0,Gen2,Take On Me,370162458.0,AKILAH,527948599.0,767163035.0
1994,Alessandro,Rooster,Black&White,415526176.0,Gen2,Good Times Bad Times,415526176.0,FERMINA,997044851.0,628855526.0
20535,German,Rooster,Black&White,40136726.0,Gen2,Where the Streets Have No Name,40136726.0,ETHYL,45863615.0,280225309.0
17417,Jarred,Rooster,Black&White,509490364.0,Gen2,Killer Queen,509490364.0,DELIA,409344934.0,650882381.0
21714,Cristopher,Rooster,Black&White,513616397.0,Gen2,Don't Ask Me Why,513616397.0,CATARINA,468233022.0,967323615.0
7035,Jared,Rooster,Black&White,664518668.0,Gen2,Waiting for a Girl Like You,664518668.0,PENELOPE,525986311.0,521167154.0
1400,Kavon,Rooster,Black&White,367947500.0,Gen2,Some Kind of Wonderful,367947500.0,SHAROLYN,59922539.0,14586865.0
10941,Misael,Rooster,Black&White,235287297.0,Gen2,Big Empty,235287297.0,YANG,729890819.0,866881069.0
20472,Bradly,Rooster,Black&White,696776140.0,Gen2,Bad Company,696776140.0,ETHYL,45863615.0,518692123.0
22216,Jaxson,Rooster,Black&White,346217784.0,Gen2,About a Girl,346217784.0,GRETCHEN,605672782.0,600554862.0
7218,Melvin,Rooster,Black&White,150221570.0,Gen2,I'm Alright,150221570.0,ZORAIDA,830718116.0,141566545.0
17772,Ricky,Rooster,Black&White,888341581.0,Gen2,Rock This Town,888341581.0,STEPHANIE,162244863.0,409300483.0
3419,Javonte,Rooster,Black&White,784582160.0,Gen2,In A Gadda Da Vida,784582160.0,HELLEN,905132962.0,650882381.0
8141,Miles,Rooster,Black&White,748267890.0,Gen2,She's Waiting,748267890.0,BARBIE,238196972.0,30363405.0
2588,Brock,Rooster,Black&White,979820409.0,Gen2,Welcome To The Machine,979820409.0,DEANE,327145316.0,457028849.0
20247,Eugene,Rooster,Black&White,335540592.0,Gen2,(You Gotta) Fight for Your Right (To Party),335540592.0,ETHYL,45863615.0,200097845.0
21668,Leon,Rooster,Black&White,856456126.0,Gen2,Strike up the Band,856456126.0,CATARINA,468233022.0,773595312.0
16101,Gabriel,Rooster,Black&White,114460490.0,Gen2,Feels Like the First Time,114460490.0,MARLEEN,621081892.0,775121405.0
8231,Harrison,Rooster,Black&White,621997433.0,Gen2,Rock 'n' Roll Fantasy,621997433.0,GIANNA,590450352.0,518692123.0
20443,Jaime,Rooster,Black&White,741311561.0,Gen2,Tainted Love,741311561.0,ETHYL,45863615.0,762431730.0
11167,Dylan,Rooster,Black&White,139004173.0,Gen2,Slow Ride,139004173.0,ROXANNA,224031150.0,862253912.0
10822,Saul,Rooster,Black&White,426919710.0,Gen2,Bad,426919710.0,YANG,729890819.0,849068796.0
1998,Kory,Rooster,Black&White,889392469.0,Gen2,Dazed and Confused,889392469.0,FERMINA,997044851.0,767163035.0
15567,Deshaun,Rooster,Black&White,786287849.0,Gen2,House Of Pain,786287849.0,KARMA,899514543.0,866881069.0
9601,Solomon,Rooster,Black&White,556837313.0,Gen2,SOUL MAN,556837313.0,SHARLENE,249446444.0,618028080.0
15566,Jonathan,Rooster,Black&White,864798175.0,Gen2,It's Been Awhile,864798175.0,KARMA,899514543.0,854600776.0
4170,Jesus,Rooster,Black&White,754508160.0,Gen2,With Or Without You,754508160.0,AURA,204608118.0,119329546.0
1774,Ali,Rooster,Black&White,96633254.0,Gen2,A Well Respected Man,96633254.0,RUFINA,34072451.0,473017162.0
21172,Latrell,Rooster,Black&White,761453692.0,Gen2,Night Time,761453692.0,KANISHA,1363281.0,314063231.0
11471,Shannon,Rooster,Black&White,417983353.0,Gen2,I Remember You,417983353.0,ROXANNA,224031150.0,536339090.0
363,Marcus,Rooster,Black&White,900181960.0,Gen2,You're Going To Lose That Girl,900181960.0,GWENN,884986770.0,866881069.0
21436,Bret,Rooster,Black&White,986567299.0,Gen2,Machinehead,986567299.0,KANISHA,1363281.0,933690821.0
20961,Stephen,Rooster,Black&White,394892258.0,Gen2,The House Is Rockin',394892258.0,ELLY,986027613.0,967323615.0
4706,Khalid,Rooster,Black&White,463515361.0,Gen2,People Are Strange,463515361.0,RANA,923804214.0,879147425.0
9028,Brad,Rooster,Black&White,304992598.0,Gen2,Helter Skelter,304992598.0,SONG,38690046.0,762431730.0
3727,Darion,Rooster,Black&White,549776171.0,Gen2,I'm So Glad,549776171.0,HELLEN,905132962.0,650882381.0
2523,Donnell,Rooster,Black&White,117847823.0,Gen2,Arrested For Driving While Blind,117847823.0,DEANE,327145316.0,457028849.0
19003,Jackie,Rooster,Black&White,183605057.0,Gen2,Thunder Road,183605057.0,ILIANA,598175413.0,536339090.0
3073,Braeden,Rooster,Black&White,968373463.0,Gen2,Travelin' Man,968373463.0,MALORIE,423258457.0,775121405.0
18373,Douglas,Rooster,Black&White,938419907.0,Gen2,Frankenstein,938419907.0,JOSIE,379535793.0,119329546.0
349,Augustus,Rooster,Black&White,257689289.0,Gen2,Something To Believe In,257689289.0,GWENN,884986770.0,823242036.0
12235,Fred,Rooster,Black&White,796995326.0,Gen2,Dust In The Wind,796995326.0,HWA,565418959.0,933690821.0
17627,Spencer,Rooster,Black&White,569746435.0,Gen2,Signs,569746435.0,DELIA,409344934.0,314063231.0
19785,Mitchel,Rooster,Black&White,185926160.0,Gen2,No Matter What,185926160.0,CONSUELO,783212318.0,518692123.0
1421,Dustin,Rooster,Black&White,834480212.0,Gen2,Sgt. Pepper Inner Groove,834480212.0,SHAROLYN,59922539.0,443353346.0
18690,Addison,Rooster,Black&White,967089021.0,Gen2,You're In My Heart (The Final Acclaim),967089021.0,ILIANA,598175413.0,797726697.0
2653,Gideon,Rooster,Black&White,675071042.0,Gen2,She Don't Know Me,675071042.0,DEANE,327145316.0,472295211.0
4395,Toby,Rooster,Black&White,142208512.0,Gen2,Lonely Boy,142208512.0,RANA,923804214.0,866881069.0
11134,Jean,Rooster,Black&White,616139724.0,Gen2,Sledgehammer,616139724.0,ROXANNA,224031150.0,518692123.0
6376,Jason,Rooster,Black&White,478428374.0,Gen2,New Kid In Town,478428374.0,JONELL,461131488.0,773595312.0
12298,Syed,Rooster,Black&White,114851678.0,Gen2,I've Got a Rock 'N' Roll Heart,114851678.0,HWA,565418959.0,334058719.0
8880,Willie,Rooster,Black&White,313244498.0,Gen2,South California Purples,313244498.0,SONG,38690046.0,762431730.0
12168,Hector,Rooster,Black&White,704785856.0,Gen2,Eight Miles High,704785856.0,HWA,565418959.0,171198057.0
17286,Carlos,Rooster,Black&White,953431100.0,Gen2,Getting In Tune,953431100.0,DELIA,409344934.0,849068796.0
19607,Ezequiel,Rooster,Black&White,817645573.0,Gen2,Gimme Shelter,817645573.0,BRANDON,462413816.0,866881069.0
19448,Turner,Rooster,Black&White,237059804.0,Gen2,Funeral for a Friend (Love Lies Bleeding),237059804.0,BRANDON,462413816.0,690515072.0
5949,Liam,Rooster,Black&White,384612206.0,Gen2,Treetop Flyer,384612206.0,ALEXANDRA,102582398.0,167740021.0
13682,Billy,Rooster,Black&White,290973307.0,Gen2,Lightning Bolt,290973307.0,SALLIE,763377021.0,509012901.0
3187,Charles,Rooster,Black&White,568858185.0,Gen2,Rumors In The Air,568858185.0,MALORIE,423258457.0,870351723.0
12960,Augustus,Rooster,Black&White,896260052.0,Gen2,Hurts So Good,896260052.0,ALAYNA,687466224.0,628855526.0
14650,Alden,Rooster,Black&White,174078168.0,Gen2,Red Red Wine,174078168.0,RUBIE,733533272.0,409300483.0
22508,Dandre,Rooster,Black&White,458607116.0,Gen2,Cryin',458607116.0,GRETCHEN,605672782.0,890606190.0
4505,Dayne,Rooster,Black&White,721909785.0,Gen2,Is She Really Going Out With Him?,721909785.0,RANA,923804214.0,650882381.0
13090,Malachi,Rooster,Black&White,350867885.0,Gen2,Running On Empty,350867885.0,ALAYNA,687466224.0,521167154.0
20203,Orlando,Rooster,Black&White,667965554.0,Gen2,The Long And Winding Road,667965554.0,ETHYL,45863615.0,553394192.0
11465,Conner,Rooster,Black&White,593479643.0,Gen2,Jet City Woman,593479643.0,ROXANNA,224031150.0,628855526.0
16281,Ruben,Rooster,Black&White,894620971.0,Gen2,Sundown,894620971.0,MARLEEN,621081892.0,287055622.0
17370,Angelo,Rooster,Black&White,614945334.0,Gen2,Green Grass & High Tides,614945334.0,DELIA,409344934.0,870351723.0
23419,Gordon,Rooster,Black&White,431456509.0,Gen2,TIME IS ON MY SIDE,431456509.0,JANETTE,428335380.0,34072451.0
17845,Aric,Rooster,Black&White,874614342.0,Gen2,Heading Out To The Highway,874614342.0,STEPHANIE,162244863.0,773595312.0
13113,Malik,Rooster,Black&White,885783836.0,Gen2,Rock You Like a Hurricane,885783836.0,ALAYNA,687466224.0,171198057.0
21957,Branson,Rooster,Black&White,148607694.0,Gen2,Your Wildest Dreams,148607694.0,CATARINA,468233022.0,334058719.0
7788,Clinton,Rooster,Black&White,185484182.0,Gen2,Street Of Dreams,185484182.0,BARBIE,238196972.0,542838249.0
14996,Koby,Rooster,Black&White,146398410.0,Gen2,Never Going Back Again,146398410.0,AI,734213689.0,280225309.0
10191,Darren,Rooster,Black&White,595994296.0,Gen2,The Battle Of Evermore,595994296.0,JOHANA,919605639.0,280225309.0
14859,Nathen,Rooster,Black&White,180449749.0,Gen2,Whole Lotta Love,180449749.0,RUBIE,733533272.0,473017162.0
3654,Irvin,Rooster,Black&White,828944342.0,Gen2,I'm On Fire,828944342.0,HELLEN,905132962.0,30363405.0
6734,Randall,Rooster,Black&White,675692572.0,Gen2,A Fool for Your Stockings,675692572.0,PENELOPE,525986311.0,216432846.0
1466,Skylar,Rooster,Black&White,445424943.0,Gen2,Iris,445424943.0,SHAROLYN,59922539.0,763066813.0
18790,Jerome,Rooster,Black&White,200478948.0,Gen2,Intruder/ Pretty Woman,200478948.0,ILIANA,598175413.0,933690821.0
5153,Raymundo,Rooster,Black&White,385622112.0,Gen2,You're My Best Friend,385622112.0,ELFREDA,852945005.0,823242036.0
5899,Johnny,Rooster,Black&White,494119456.0,Gen2,Love Is Like Oxygen,494119456.0,ALEXANDRA,102582398.0,141566545.0
13684,Dallin,Rooster,Black&White,450464488.0,Gen2,BLUE MONEY,450464488.0,SALLIE,763377021.0,70708035.0
9754,Esteban,Rooster,Black&White,790503094.0,Gen2,South City Midnight Lady,790503094.0,CLARINE,824725538.0,773595312.0
11434,Eliseo,Rooster,Black&White,594687431.0,Gen2,Getting Better,594687431.0,ROXANNA,224031150.0,967323615.0
14937,Fidel,Rooster,Black&White,800852612.0,Gen2,The Crystal Ship,800852612.0,AI,734213689.0,787976750.0
16409,Deion,Rooster,Black&White,844017387.0,Gen2,I CAN SEE CLEARLY NOW,844017387.0,TOWANDA,447173430.0,550261202.0
474,Rogelio,Rooster,Black&White,881669603.0,Gen2,Pulling Mussels,881669603.0,GWENN,884986770.0,763066813.0
17828,Braiden,Rooster,Black&White,450374781.0,Gen2,Feelin' Alright,450374781.0,STEPHANIE,162244863.0,955524027.0
12847,Bernardo,Rooster,Black&White,967601055.0,Gen2,5:15,967601055.0,BARBRA,832570811.0,870351723.0
2745,Harrison,Rooster,Black&White,879632240.0,Gen2,Take It Easy,879632240.0,DEANE,327145316.0,797726697.0
17018,Gerard,Rooster,Black&White,80077729.0,Gen2,Industrial Disease,80077729.0,AKILAH,527948599.0,457028849.0
7659,Kamron,Rooster,Black&White,484021763.0,Gen2,The Crystal Ship,484021763.0,ZORAIDA,830718116.0,102634120.0
16093,Keshawn,Rooster,Black&White,838141241.0,Gen2,Suite: Judy Blue Eyes,838141241.0,MARLEEN,621081892.0,955524027.0
9880,Hudson,Rooster,Black&White,427258301.0,Gen2,I Drink Alone,427258301.0,CLARINE,824725538.0,197873604.0
7144,Jimmie,Rooster,Black&White,740265819.0,Gen2,Can't Find My Way Home,740265819.0,PENELOPE,525986311.0,857956630.0
20276,Jonathan,Rooster,Black&White,943086742.0,Gen2,I Know I'm Losing You,943086742.0,ETHYL,45863615.0,334058719.0
10910,Isaak,Rooster,Black&White,71503688.0,Gen2,Golden Country,71503688.0,YANG,729890819.0,618028080.0
22055,Trenton,Rooster,Black&White,47282119.0,Gen2,Close My Eyes Forever,47282119.0,CATARINA,468233022.0,120625354.0
8000,Ralph,Rooster,Black&White,409864794.0,Gen2,One Way Out,409864794.0,BARBIE,238196972.0,34072451.0
15771,August,Rooster,Black&White,647803701.0,Gen2,Radioactive,647803701.0,KARMA,899514543.0,120625354.0
22481,Tyrell,Rooster,Black&White,831121861.0,Gen2,25 Or 6 To 4,831121861.0,GRETCHEN,605672782.0,521167154.0
14576,Andres,Rooster,Black&White,458361519.0,Gen2,True Fine Love,458361519.0,RUBIE,733533272.0,216432846.0
9588,Bronson,Rooster,Black&White,345407319.0,Gen2,Basket Case,345407319.0,SHARLENE,249446444.0,102634120.0
8459,Keon,Rooster,Black&White,115151287.0,Gen2,When You Dance I Can Really Love,115151287.0,GIANNA,590450352.0,521167154.0
23240,Omar,Rooster,Black&White,858362753.0,Gen2,Babe I'm Gonna Leave You,858362753.0,JANETTE,428335380.0,600554862.0
3941,Chris,Rooster,Black&White,769056232.0,Gen2,Owner of a Lonely Heart,769056232.0,AURA,204608118.0,797726697.0
12941,Ethan,Rooster,Black&White,569575033.0,Gen2,Master of Puppets,569575033.0,ALAYNA,687466224.0,767163035.0
1512,Harley,Rooster,Black&White,60148165.0,Gen2,Kashmir,60148165.0,RUFINA,34072451.0,866881069.0
22511,Enrique,Rooster,Black&White,675511798.0,Gen2,Let's Get the Show on the Road,675511798.0,GRETCHEN,605672782.0,200097845.0
14827,Zane,Rooster,Black&White,379253092.0,Gen2,T.N.T.,379253092.0,RUBIE,733533272.0,773595312.0
20421,Isaias,Rooster,Black&White,181058638.0,Gen2,Shout,181058638.0,ETHYL,45863615.0,823242036.0
20039,Terrell,Rooster,Black&White,171083113.0,Gen2,Witchy Woman,171083113.0,CONSUELO,783212318.0,553394192.0
2183,Braxton,Rooster,Black&White,35921582.0,Gen2,House Of The Rising Sun,35921582.0,FERMINA,997044851.0,521167154.0
11129,Neal,Rooster,Black&White,720353502.0,Gen2,Bridge of Sighs,720353502.0,ROXANNA,224031150.0,767163035.0
223,Efrain,Rooster,Black&White,268661313.0,Gen2,Dancing In the Dark,268661313.0,GWENN,884986770.0,890606190.0
5697,Steven,Rooster,Black&White,309471512.0,Gen2,Same Old Song and Dance,309471512.0,ALINA,148946432.0,472295211.0
1490,Joel,Rooster,Black&White,490021058.0,Gen2,Don't Stop Me Now,490021058.0,RUFINA,34072451.0,141566545.0
7573,Guy,Rooster,Black&White,397229384.0,Gen2,Don't Let The Sun Go Down On Me,397229384.0,ZORAIDA,830718116.0,854600776.0
15614,Willie,Rooster,Black&White,428086785.0,Gen2,Roam,428086785.0,KARMA,899514543.0,879147425.0
15958,Jayson,Rooster,Black&White,139111186.0,Gen2,Fortunate Son,139111186.0,MARLEEN,621081892.0,409300483.0
20485,Colt,Rooster,Black&White,179980420.0,Gen2,Dirty Work,179980420.0,ETHYL,45863615.0,767163035.0
21986,Kaden,Rooster,Black&White,468506616.0,Gen2,Bound for the Floor,468506616.0,CATARINA,468233022.0,866881069.0
12586,Franklin,Rooster,Black&White,910566664.0,Gen2,CARS,910566664.0,BARBRA,832570811.0,473017162.0
8402,Kareem,Rooster,Black&White,930794615.0,Gen2,The Warrior,930794615.0,GIANNA,590450352.0,767163035.0
5571,Dayne,Rooster,Black&White,331476851.0,Gen2,Hello It's Me,331476851.0,ALINA,148946432.0,536339090.0
7063,Jabari,Rooster,Black&White,539110675.0,Gen2,Hush,539110675.0,PENELOPE,525986311.0,216432846.0
13699,Roy,Rooster,Black&White,565821611.0,Gen2,Forever Man,565821611.0,SALLIE,763377021.0,550261202.0
17820,Kirk,Rooster,Black&White,533700668.0,Gen2,New World Man,533700668.0,STEPHANIE,162244863.0,521167154.0
1578,Donte,Rooster,Black&White,156144234.0,Gen2,Down To The Waterline,156144234.0,RUFINA,34072451.0,200097845.0
8153,Rhett,Rooster,Black&White,379270494.0,Gen2,The Boys Are Back In Town,379270494.0,GIANNA,590450352.0,628855526.0
5440,Logan,Rooster,Black&White,500340788.0,Gen2,Juke Box Hero,500340788.0,ALINA,148946432.0,967323615.0
21573,Alfred,Rooster,Black&White,273570865.0,Gen2,Love Bites,273570865.0,KANISHA,1363281.0,762431730.0
15352,Carlton,Rooster,Black&White,549315384.0,Gen2,Rock This Town,549315384.0,KARMA,899514543.0,553394192.0
4453,Braeden,Rooster,Black&White,544173272.0,Gen2,"My My, Hey Hey",544173272.0,RANA,923804214.0,280225309.0
4624,Deonte,Rooster,Black&White,801863461.0,Gen2,Empty Spaces,801863461.0,RANA,923804214.0,314063231.0
17108,Isai,Rooster,Black&White,454189788.0,Gen2,America,454189788.0,AKILAH,527948599.0,550261202.0
7841,Brady,Rooster,Black&White,220314632.0,Gen2,Misunderstanding,220314632.0,BARBIE,238196972.0,443353346.0
21652,Bruce,Rooster,Black&White,806787123.0,Gen2,Still Loving You,806787123.0,CATARINA,468233022.0,890606190.0
1937,Keenan,Rooster,Black&White,288129813.0,Gen2,Sangre Por Sangre,288129813.0,RUFINA,34072451.0,618028080.0
14850,Terrance,Rooster,Black&White,193866163.0,Gen2,Knocking At Your Backdoo,193866163.0,RUBIE,733533272.0,314063231.0
15109,Corbin,Rooster,Black&White,397032560.0,Gen2,Going Mobile,397032560.0,AI,734213689.0,967323615.0
16638,Dario,Rooster,Black&White,14569879.0,Gen2,Californication,14569879.0,TOWANDA,447173430.0,967323615.0
17979,Walker,Rooster,Black&White,206679744.0,Gen2,Boogie With Stu,206679744.0,STEPHANIE,162244863.0,70708035.0
18077,Rocky,Rooster,Black&White,483691147.0,Gen2,Goodbye Stranger,483691147.0,STEPHANIE,162244863.0,650882381.0
7574,Myles,Rooster,Black&White,283524798.0,Gen2,Snortin Whiskey,283524798.0,ZORAIDA,830718116.0,618028080.0
9701,Ray,Rooster,Black&White,681227131.0,Gen2,Get Out of Denver,681227131.0,CLARINE,824725538.0,933690821.0
4860,Kade,Rooster,Black&White,909371032.0,Gen2,You Give Love A Bad Name,909371032.0,ELFREDA,852945005.0,119329546.0
10180,Israel,Rooster,Black&White,369231732.0,Gen2,Finish What Ya Started,369231732.0,JOHANA,919605639.0,409300483.0
5010,Lucas,Rooster,Black&White,121070730.0,Gen2,Don't Bring Me Down,121070730.0,ELFREDA,852945005.0,849068796.0
22793,Davon,Rooster,Black&White,613370017.0,Gen2,Burn,613370017.0,MARYAM,683759644.0,763066813.0
9847,Manuel,Rooster,Black&White,417664683.0,Gen2,Shine On You Crazy Diamond,417664683.0,CLARINE,824725538.0,141566545.0
1360,Bruno,Rooster,Black&White,599309024.0,Gen2,Hey Nineteen,599309024.0,SHAROLYN,59922539.0,14586865.0
1220,Zakary,Rooster,Black&White,714371426.0,Gen2,Wishing Well,714371426.0,SHAROLYN,59922539.0,849068796.0
11037,Maverick,Rooster,Black&White,614716211.0,Gen2,Mrs. Robinson,614716211.0,ROXANNA,224031150.0,767163035.0
6741,Tanner,Rooster,Black&White,294380644.0,Gen2,The Heart of the Matter,294380644.0,PENELOPE,525986311.0,536339090.0
15387,Dangelo,Rooster,Black&White,760062936.0,Gen2,1984/jump,760062936.0,KARMA,899514543.0,141566545.0
18825,Tristen,Rooster,Black&White,773503642.0,Gen2,UNDERCOVER OF THE NIGHT,773503642.0,ILIANA,598175413.0,789856705.0
21048,Luke,Rooster,Black&White,727250073.0,Gen2,Industrial Disease,727250073.0,ELLY,986027613.0,854600776.0
8123,Bronson,Rooster,Black&White,681150572.0,Gen2,Behind The Lines,681150572.0,BARBIE,238196972.0,823242036.0
20095,Keegan,Rooster,Black&White,646149020.0,Gen2,Take It Easy,646149020.0,CONSUELO,783212318.0,141566545.0
14266,Sammy,Rooster,Black&White,686319264.0,Gen2,We Can Work It Out,686319264.0,OCTAVIA,170093498.0,550261202.0
9975,Salvador,Rooster,Black&White,919852445.0,Gen2,Rebel Yell,919852445.0,CLARINE,824725538.0,457028849.0
3333,Kolton,Rooster,Black&White,482441699.0,Gen2,Born Too Late,482441699.0,MALORIE,423258457.0,200097845.0
16421,Arturo,Rooster,Black&White,775165144.0,Gen2,Treat Me Right,775165144.0,TOWANDA,447173430.0,763066813.0
10205,Cole,Rooster,Black&White,656573541.0,Gen2,Lucy In The Sky With Diamonds,656573541.0,JOHANA,919605639.0,618028080.0
7682,Dwight,Rooster,Black&White,389254262.0,Gen2,Best Of Both Worlds,389254262.0,BARBIE,238196972.0,787976750.0
7257,Jaxon,Rooster,Black&White,577053081.0,Gen2,Goodbye To Romance,577053081.0,ZORAIDA,830718116.0,334058719.0
12495,Mohammad,Rooster,Black&White,148007257.0,Gen2,Ticket to Ride,148007257.0,BARBRA,832570811.0,141566545.0
23052,Pedro,Rooster,Black&White,871067952.0,Gen2,Sunday Bloody Sunday,871067952.0,JANETTE,428335380.0,823242036.0
16315,Kory,Rooster,Black&White,406720683.0,Gen2,The Long Run,406720683.0,MARLEEN,621081892.0,870351723.0
1532,Jairo,Rooster,Black&White,679490460.0,Gen2,Bad Reputation,679490460.0,RUFINA,34072451.0,314063231.0
15525,Ricky,Rooster,Black&White,475560364.0,Gen2,Hey Nineteen,475560364.0,KARMA,899514543.0,550261202.0
3785,Jared,Rooster,Black&White,62652878.0,Gen2,This Beat Goes on/Switching to Glide,62652878.0,HELLEN,905132962.0,120625354.0
18356,Duncan,Rooster,Black&White,463791461.0,Gen2,What If I Came Knocking,463791461.0,JOSIE,379535793.0,287055622.0
10363,Ibrahim,Rooster,Black&White,451611963.0,Gen2,Take the Money and Run,451611963.0,JOHANA,919605639.0,70708035.0
5398,Donavon,Rooster,Black&White,259563133.0,Gen2,Up Around the Bend,259563133.0,ALINA,148946432.0,553394192.0
22977,Adrian,Rooster,Black&White,486528189.0,Gen2,I'm Down,486528189.0,MARYAM,683759644.0,870351723.0
12087,Brandon,Rooster,Black&White,829162618.0,Gen2,Spirit In The Night,829162618.0,HWA,565418959.0,600554862.0
21222,Irving,Rooster,Black&White,859721258.0,Gen2,New Kid In Town,859721258.0,KANISHA,1363281.0,287055622.0
14283,Marvin,Rooster,Black&White,151727876.0,Gen2,Lady Picture Show,151727876.0,OCTAVIA,170093498.0,955524027.0
2845,Edgar,Rooster,Black&White,540789157.0,Gen2,Thorn In My Pride,540789157.0,DEANE,327145316.0,70708035.0
1144,Peter,Rooster,Black&White,54526529.0,Gen2,Last Child,54526529.0,SHAROLYN,59922539.0,849068796.0
17466,Alden,Rooster,Black&White,914152863.0,Gen2,Taxman,914152863.0,DELIA,409344934.0,457028849.0
21680,Turner,Rooster,Black&White,188709371.0,Gen2,P.s. I Love You,188709371.0,CATARINA,468233022.0,800981516.0
16434,Alec,Rooster,Black&White,543525975.0,Gen2,A Woman In Love,543525975.0,TOWANDA,447173430.0,216432846.0
10696,Alex,Rooster,Black&White,167945859.0,Gen2,Like a Hurricane,167945859.0,YANG,729890819.0,762431730.0
4162,Infant,Rooster,Black&White,327109759.0,Gen2,We Will Rock You/We Are The Champions,327109759.0,AURA,204608118.0,797726697.0
21169,Dylan,Rooster,Black&White,80821810.0,Gen2,Sgt. Pepper's Lonely Hearts Club Band,80821810.0,KANISHA,1363281.0,800981516.0
17511,Dallas,Rooster,Black&White,937005459.0,Gen2,Urgent,937005459.0,DELIA,409344934.0,800981516.0
15446,Barrett,Rooster,Black&White,141855019.0,Gen2,Sgt. Pepper Inner Groove,141855019.0,KARMA,899514543.0,509012901.0
